,Position,Track Name,Artist,Streams,URL,date
62,63,Dusk Till Dawn - Radio Edit,ZAYN,2697003,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2017-12-03
63,64,Go Flex,Post Malone,2690087,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-12-03
64,65,Rake It Up,Yo Gotti,2573739,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,2017-12-03
65,66,End Game,Taylor Swift,2539962,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2017-12-03
66,67,Feel It Still,Portugal. The Man,2539056,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2017-12-03
67,68,New Freezer (feat. Kendrick Lamar),Rich The Kid,2501090,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,2017-12-03
68,69,DNA.,Kendrick Lamar,2481006,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-12-03
69,70,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,2456027,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0,2017-12-03
70,71,The Race,Tay-K,2434251,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,2017-12-03
71,72,Wait,Maroon 5,2433133,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2017-12-03
72,73,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2426884,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,2017-12-03
73,74,White Christmas,Bing Crosby,2419671,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2017-12-03
74,75,Redbone,Childish Gambino,2411030,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-12-03
75,76,Shape of You,Ed Sheeran,2405684,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-12-03
76,77,Believer,Imagine Dragons,2327129,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-12-03
77,78,The Christmas Song (Merry Christmas To You),Nat King Cole,2273324,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2,2017-12-03
78,79,Havana - Remix,Camila Cabello,2260778,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2017-12-03
79,80,Pills & Automobiles,Chris Brown,2247430,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5,2017-12-03
80,81,Magnolia,Playboi Carti,2241878,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2017-12-03
81,82,Mask Off,Future,2234253,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2017-12-03
82,83,Love Galore (feat. Travis Scott),SZA,2231391,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2017-12-03
83,84,Relationship (feat. Future),Young Thug,2228331,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2017-12-03
84,85,I Did Something Bad,Taylor Swift,2226600,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,2017-12-03
85,86,White Iverson,Post Malone,2225315,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-12-03
86,87,Gorgeous,Taylor Swift,2224671,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,2017-12-03
87,88,Transportin',Kodak Black,2215790,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,2017-12-03
88,89,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,2200101,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-03
89,90,Do They Know It's Christmas? - 1984 Version,Band Aid,2167823,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06,2017-12-03
90,91,Losin Control,Russ,2149370,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2017-12-03
91,92,Sauce It Up,Lil Uzi Vert,2140151,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2017-12-03
92,93,Blue Christmas,Elvis Presley,2138995,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,2017-12-03
93,94,Don’t Blame Me,Taylor Swift,2134500,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,2017-12-03
94,95,Delicate,Taylor Swift,2124816,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,2017-12-03
95,96,Carol of the Bells,Mykola Dmytrovych Leontovych,2104091,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,2017-12-03
96,97,Mi Gente,J Balvin,2074284,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-12-03
97,98,Body Like A Back Road,Sam Hunt,2067917,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2017-12-03
98,99,Attention,Charlie Puth,2062958,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-12-03
99,100,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,2059785,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm,2017-12-03
100,101,Tip Toe (feat. French Montana),Jason Derulo,2058451,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2017-12-03
101,102,Call It What You Want,Taylor Swift,2020196,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme,2017-12-03
102,103,Everybody Dies In Their Nightmares,XXXTENTACION,1979974,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2017-12-03
103,104,Winter Wonderland,Bing Crosby,1969503,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ,2017-12-03
104,105,Despacito - Remix,Luis Fonsi,1969097,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-12-03
105,106,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1956436,https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE,2017-12-03
106,107,Santa Tell Me,Ariana Grande,1955002,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,2017-12-03
107,108,It's A Vibe,2 Chainz,1946680,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2017-12-03
108,109,iSpy (feat. Lil Yachty),KYLE,1933994,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-12-03
109,110,Feliz Navidad,José Feliciano,1917355,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,2017-12-03
110,111,Say You Won't Let Go,James Arthur,1910103,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-12-03
111,112,Mistletoe,Justin Bieber,1903294,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS,2017-12-03
112,113,It's Beginning to Look a Lot Like Christmas,Michael Bublé,1888621,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2017-12-03
113,114,The Weekend,SZA,1872920,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2017-12-03
114,115,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1869353,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-12-03
115,116,Bad and Boujee (feat. Lil Uzi Vert),Migos,1837987,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-12-03
116,117,Man's Not Hot,Big Shaq,1827387,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,2017-12-03
117,118,Stargazing,Kygo,1821055,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-12-03
118,119,Tunnel Vision,Kodak Black,1810524,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-12-03
119,120,Bounce Back,Big Sean,1802558,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-12-03
120,121,Good Old Days (feat. Kesha),Macklemore,1801165,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,2017-12-03
121,122,Strip That Down,Liam Payne,1790704,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-12-03
122,123,Passionfruit,Drake,1779863,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-12-03
123,124,Save That Shit,Lil Peep,1768969,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm,2017-12-03
124,125,That's What I Like,Bruno Mars,1763864,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-12-03
125,126,I Like Me Better,Lauv,1761112,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-12-03
126,127,No Role Modelz,J. Cole,1756070,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-12-03
127,128,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1755210,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2017-12-03
128,129,Tell Me You Love Me,Demi Lovato,1752374,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2017-12-03
129,130,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1751366,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2017-12-03
130,131,What Ifs,Kane Brown,1747953,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2017-12-03
131,132,Praying,Kesha,1747730,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,2017-12-03
132,133,Run Rudolph Run - Single Version,Chuck Berry,1741329,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,2017-12-03
133,134,Rudolph The Red-Nosed Reindeer,Burl Ives,1722158,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi,2017-12-03
134,135,wokeuplikethis*,Playboi Carti,1701121,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2017-12-03
135,136,Homemade Dynamite - REMIX,Lorde,1697918,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep,2017-12-03
136,137,Slow Hands,Niall Horan,1697652,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2017-12-03
137,138,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1694208,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2017-12-03
138,139,Walk On Water (feat. Beyoncé),Eminem,1692003,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ,2017-12-03
139,140,Getaway Car,Taylor Swift,1685872,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,2017-12-03
140,141,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,1681185,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0,2017-12-03
141,142,beibs in the trap,Travis Scott,1676876,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-12-03
142,143,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,1656062,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,2017-12-03
143,144,T-Shirt,Migos,1655051,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-12-03
144,145,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,1652605,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7,2017-12-03
145,146,Look At Me!,XXXTENTACION,1636816,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2017-12-03
146,147,Hallelujah,Pentatonix,1630658,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,2017-12-03
147,148,Pray,Sam Smith,1628431,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg,2017-12-03
148,149,Downtown,Anitta,1625418,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2017-12-03
149,150,Get It Right (feat. MØ),Diplo,1618084,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE,2017-12-03
150,151,Glorious (feat. Skylar Grey),Macklemore,1616088,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,2017-12-03
151,152,do re mi,blackbear,1597847,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2017-12-03
152,153,This Is Why We Can’t Have Nice Things,Taylor Swift,1595842,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,2017-12-03
153,154,Lonely Together (feat. Rita Ora),Avicii,1588456,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-12-03
154,155,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,1586565,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-12-03
155,156,No Option,Post Malone,1586157,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI,2017-12-03
156,157,First Day Out,Tee Grizzley,1563535,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,2017-12-03
157,158,New Year’s Day,Taylor Swift,1554797,https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb,2017-12-03
158,159,Come Through and Chill,Miguel,1552391,https://open.spotify.com/track/1m8WpLYXEiNVZchsWEcCSy,2017-12-03
159,160,PRBLMS,6LACK,1549978,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,2017-12-03
160,161,Starboy,The Weeknd,1537243,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-12-03
161,162,Anywhere,Rita Ora,1536855,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2017-12-03
162,163,Dress,Taylor Swift,1535187,https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv,2017-12-03
163,164,Little Saint Nick - 1991 Remix,The Beach Boys,1531231,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,2017-12-03
164,165,Happy Xmas (War Is Over) - Remastered,John Lennon,1530267,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,2017-12-03
165,166,King Of My Heart,Taylor Swift,1515508,https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH,2017-12-03
166,167,Silver Bells,Dean Martin,1515124,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,2017-12-03
167,168,Pineapple Skies,Miguel,1509222,https://open.spotify.com/track/19EnyPZhNPbRoCxAuv5pKD,2017-12-03
168,169,Icon,Jaden Smith,1498002,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b,2017-12-03
169,170,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,1494153,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN,2017-12-03
170,171,Caroline,Aminé,1492828,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,2017-12-03
171,172,There's Nothing Holdin' Me Back,Shawn Mendes,1491870,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-12-03
172,173,Die For You,The Weeknd,1485202,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2017-12-03
173,174,Myself,NAV,1485142,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,2017-12-03
174,175,Boss,Lil Pump,1479681,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi,2017-12-03
175,176,So It Goes...,Taylor Swift,1473009,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro,2017-12-03
176,177,Unforgettable,Thomas Rhett,1472147,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2017-12-03
177,178,4 AM,2 Chainz,1471816,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,2017-12-03
178,179,Something Just Like This,The Chainsmokers,1470793,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-12-03
179,180,Lemon,N.E.R.D,1470041,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D,2017-12-03
180,181,Broccoli (feat. Lil Yachty),DRAM,1465789,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-12-03
181,182,Dancing With Our Hands Tied,Taylor Swift,1465386,https://open.spotify.com/track/7I7JbDv63ZJJsSi24DyJrz,2017-12-03
182,183,"Mary, Did You Know?",Pentatonix,1463008,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni,2017-12-03
183,184,Closer,The Chainsmokers,1460929,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-12-03
184,185,New,Daya,1456848,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,2017-12-03
185,186,Fake Love,Drake,1455640,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-12-03
186,187,Swang,Rae Sremmurd,1445845,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017-12-03
187,188,Rap Saved Me,21 Savage,1444668,https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3,2017-12-03
188,189,do re mi (feat. Gucci Mane),blackbear,1440641,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG,2017-12-03
189,190,Exchange,Bryson Tiller,1440337,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2017-12-03
190,191,Don't,Bryson Tiller,1438766,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-12-03
191,192,X (feat. Future),21 Savage,1427635,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-12-03
192,193,Ex Calling,6LACK,1414610,https://open.spotify.com/track/1MQ8ydvrTnn2QJgXFATJvD,2017-12-03
193,194,Sensualidad,Bad Bunny,1406002,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2017-12-03
194,195,Se Preparó,Ozuna,1402677,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2017-12-03
195,196,Patek Water,Future,1401986,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt,2017-12-03
196,197,Perplexing Pegasus,Rae Sremmurd,1400954,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ,2017-12-03
197,198,Money Longer,Lil Uzi Vert,1399741,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2017-12-03
198,199,What They Want,Russ,1396534,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2017-12-03
199,200,Pull Up N Wreck (With Metro Boomin),Big Sean,1394178,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p,2017-12-03
0,1,rockstar,Post Malone,11780830,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-12-10
1,2,Gucci Gang,Lil Pump,7675062,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-10
2,3,I Fall Apart,Post Malone,6929918,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2017-12-10
3,4,Ric Flair Drip (& Metro Boomin),Offset,6517305,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2017-12-10
4,5,All I Want for Christmas Is You,Mariah Carey,6487178,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-10
5,6,Candy Paint,Post Malone,6324550,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2017-12-10
6,7,No Limit,G-Eazy,6048045,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,2017-12-10
7,8,Him & I,G-Eazy,5768550,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,2017-12-10
8,9,Havana,Camila Cabello,5734332,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-12-10
9,10,Too Good At Goodbyes,Sam Smith,5422626,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2017-12-10
10,11,Let You Down,NF,5325337,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-10
11,12,XO TOUR Llif3,Lil Uzi Vert,5275038,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2017-12-10
12,13,Bank Account,21 Savage,5262314,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2017-12-10
13,14,Plain Jane,A$AP Ferg,5047011,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2017-12-10
14,15,Wolves,Selena Gomez,4896792,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-12-10
15,16,MotorSport,Migos,4874323,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,2017-12-10
16,17,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,4834275,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-10
17,18,PICK IT UP (feat. A$AP Rocky),Famous Dex,4800762,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2017-12-10
18,19,1-800-273-8255,Logic,4784328,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-12-10
19,20,Congratulations,Post Malone,4617229,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-12-10
20,21,Perfect,Ed Sheeran,4523970,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-12-10
21,22,Go Legend (& Metro Boomin),Big Sean,4522767,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc,2017-12-10
22,23,HUMBLE.,Kendrick Lamar,4491737,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-12-10
23,24,Young Dumb & Broke,Khalid,4397009,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-12-10
24,25,New Rules,Dua Lipa,4217557,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-12-10
25,26,Betrayed,Lil Xan,4186769,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2017-12-10
26,27,What Lovers Do (feat. SZA),Maroon 5,4073452,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2017-12-10
27,28,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4063291,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-12-10
28,29,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,4015986,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3,2017-12-10
29,30,Silence,Marshmello,4010867,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-12-10
30,31,I Get The Bag (feat. Migos),Gucci Mane,3999910,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2017-12-10
31,32,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3884954,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-12-10
32,33,Bodak Yellow,Cardi B,3865390,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2017-12-10
33,34,Bad At Love,Halsey,3805510,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2017-12-10
34,35,Codeine Dreaming (feat. Lil Wayne),Kodak Black,3792985,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2017-12-10
35,36,Sky Walker (feat. Travis Scott),Miguel,3785495,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2017-12-10
36,37,LOVE. FEAT. ZACARI.,Kendrick Lamar,3739210,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2017-12-10
37,38,BUTTERFLY EFFECT,Travis Scott,3653204,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2017-12-10
38,39,Roll In Peace (feat. XXXTENTACION),Kodak Black,3633207,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2017-12-10
39,40,Ghostface Killers,21 Savage,3609134,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,2017-12-10
40,41,goosebumps,Travis Scott,3531858,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-12-10
41,42,Jocelyn Flores,XXXTENTACION,3484304,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2017-12-10
42,43,Last Christmas,Wham!,3465258,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2017-12-10
43,44,Location,Khalid,3449269,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-12-10
44,45,Unforgettable,French Montana,3422863,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-12-10
45,46,Wanted You (feat. Lil Uzi Vert),NAV,3383301,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,2017-12-10
46,47,It's the Most Wonderful Time of the Year,Andy Williams,3337534,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,2017-12-10
47,48,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,3337336,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2017-12-10
48,49,Thunder,Imagine Dragons,3270348,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-12-10
49,50,Fuck Love (feat. Trippie Redd),XXXTENTACION,3219911,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2017-12-10
50,51,Jingle Bell Rock,Anita Kerr Singers,3209742,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu,2017-12-10
51,52,Sorry Not Sorry,Demi Lovato,3148248,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2017-12-10
52,53,A Holly Jolly Christmas - Single Version,Burl Ives,3075880,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,2017-12-10
53,54,Pull Up N Wreck (& Metro Boomin),Big Sean,2998285,https://open.spotify.com/track/7DuvVy7JfFgXwWlVzyyPys,2017-12-10
54,55,Never Be the Same,Camila Cabello,2972859,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,2017-12-10
55,56,Slippery (feat. Gucci Mane),Migos,2886018,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2017-12-10
56,57,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2833634,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,2017-12-10
57,58,Rubbin Off The Paint,YBN Nahmir,2797281,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,2017-12-10
58,59,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2791586,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2017-12-10
59,60,White Christmas,Bing Crosby,2692810,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2017-12-10
60,61,GUMMO,6ix9ine,2664921,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2017-12-10
61,62,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,2650390,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0,2017-12-10
62,63,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,2648753,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD,2017-12-10
63,64,DNA.,Kendrick Lamar,2644040,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-12-10
64,65,So Good (& Metro Boomin),Big Sean,2630233,https://open.spotify.com/track/0fWBFDRTIuk8ZgNdZqhCer,2017-12-10
65,66,How Long,Charlie Puth,2610137,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-12-10
